ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,Initials,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,AnsAbility.RESP,AnsAbility.RT,AnsAbility.RTTime,AnsHonest.RESP,AnsHonest.RT,AnsHonest.RTTime,Attribute1,BlockList,BlockList.Cycle,BlockList.Sample,NumberRecall1.ACC,NumberRecall1.CRESP,NumberRecall1.DurationError,NumberRecall1.OnsetDelay,NumberRecall1.OnsetTime,NumberRecall1.RESP,NumberRecall1.RT,NumberRecall1.RTTime,PANASnext.RT,PANASnext.RTTime,Procedure[Block],RMEStim1.ACC,RMEStim1.CRESP,RMEStim1.DurationError,RMEStim1.OnsetDelay,RMEStim1.OnsetTime,RMEStim1.RESP,RMEStim1.RT,RMEStim1.RTTime,Running[Block],Slide2.ACC,Slide2.CRESP,Slide2.DurationError,Slide2.OnsetDelay,Slide2.OnsetTime,Slide2.RESP,Slide2.RT,Slide2.RTTime,STAInext.RT,STAInext.RTTime,Trial,colordiscrim,colordiscrim.Cycle,colordiscrim.Sample,colortask.ACC,colortask.CRESP,colortask.DurationError,colortask.OnsetDelay,colortask.OnsetTime,colortask.RESP,colortask.RT,colortask.RTTime,CorrectAnswer,correctanswernum,filename,NumberRecall.ACC,NumberRecall.CRESP,NumberRecall.DurationError,NumberRecall.OnsetDelay,NumberRecall.OnsetTime,NumberRecall.RESP,NumberRecall.RT,NumberRecall.RTTime,Numbers,NumRecall,PANASQuestions,PANASQuestions.Cycle,PANASQuestions.Sample,PANASStim.RESP,PANASStim.RT,PANASStim.RTTime,Procedure[Trial],RMEStim.ACC,RMEStim.CRESP,RMEStim.DurationError,RMEStim.OnsetDelay,RMEStim.OnsetTime,RMEStim.RESP,RMEStim.RT,RMEStim.RTTime,RMETrialList,RMETrialList.Cycle,RMETrialList.Sample,Running[Trial],STAIQuestions,STAIQuestions.Cycle,STAIQuestions.Sample,STAIStim.RESP,STAIStim.RT,STAIStim.RTTime
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,7,,,,,,,,,,,,,,STAI07.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,7,1,7,1,6716,1434469
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,8,,,,,,,,,,,,,,STAI08.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,8,1,8,1,1947,1436633
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,9,,,,,,,,,,,,,,STAI09.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,9,1,9,2,2783,1439619
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,10,,,,,,,,,,,,,,STAI10.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,10,1,10,3,1642,1441444
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,11,,,,,,,,,,,,,,STAI11.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,11,1,11,4,2121,1443740
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,12,,,,,,,,,,,,,,STAI12.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,12,1,12,2,5215,1449133
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,13,,,,,,,,,,,,,,STAI13.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,13,1,13,1,1779,1451147
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,14,,,,,,,,,,,,,,STAI14.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,14,1,14,1,1382,1452766
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,15,,,,,,,,,,,,,,STAI15.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,15,1,15,2,1678,1454695
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,16,,,,,,,,,,,,,,STAI16.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,16,1,16,2,2012,1456879
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,17,,,,,,,,,,,,,,STAI17.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,17,1,17,3,1517,1458551
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,18,,,,,,,,,,,,,,STAI18.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,18,1,18,1,1856,1460556
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,19,,,,,,,,,,,,,,STAI19.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,19,1,19,2,1725,1462442
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,1,,,,,,,?,1,1,1,,,,,,,,,,,STAI,,,,,,,,,BlockList,,,,,,,,,1388,1368131,20,,,,,,,,,,,,,,STAI20.bmp,,,,,,,,,,,,,,,,,STAIProc,,,,,,,,,,,,STAIQuestions,20,1,20,2,1098,1463681
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,1,,,,,,,,,,,,,,PANAS01.bmp,,,,,,,,,,,1,1,1,2,6832,1471698,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,2,,,,,,,,,,,,,,PANAS02.bmp,,,,,,,,,,,2,1,2,1,1840,1473689,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,3,,,,,,,,,,,,,,PANAS03.bmp,,,,,,,,,,,3,1,3,2,1600,1475432,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,4,,,,,,,,,,,,,,PANAS04.bmp,,,,,,,,,,,4,1,4,3,1485,1477050,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,5,,,,,,,,,,,,,,PANAS05.bmp,,,,,,,,,,,5,1,5,1,1532,1478713,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,6,,,,,,,,,,,,,,PANAS06.bmp,,,,,,,,,,,6,1,6,3,1742,1480590,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,7,,,,,,,,,,,,,,PANAS07.bmp,,,,,,,,,,,7,1,7,2,1665,1482396,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,8,,,,,,,,,,,,,,PANAS08.bmp,,,,,,,,,,,8,1,8,1,1666,1484197,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
RMEBPD Clinical Cog Load (2.13,2882,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2922978</Frequency><Timestamp dt:dt=""r8"">1917969950944</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-09-29T18:16:57Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",RMEBPD Clinical Cog Load (2.13-2882-1,60.007,1.0.0.419,1,CC,-1879839475,Professional,2.0.10.353,2.0.10.353,9/29/2017,9/29/2017 18:16,14:16:58,2.0.10.248,2,,,,,,,?,2,1,2,,,,,,,,,1015,1464731,PANAS,,,,,,,,,BlockList,,,,,,,,,,,9,,,,,,,,,,,,,,PANAS09.bmp,,,,,,,,,,,9,1,9,4,3783,1488180,PANASProc,,,,,,,,,,,,PANASQuestions,,,,,,
